Date;Energía final MWh;Mercado diario €/MWh;Mercado intradiario €/MWh;Restricciones €/MWh;Procesos OS €/MWh;Garantía potencia Pagos capacidad €/MWh;Total €/MWh;Coste s.interrrumpibilidad;Day;Precio cierre Brent;Precio apertura Brent;Precio Máximo Brent;Precio mínimo Brent;Tmax;Tmin;Tmed;Vmax;TPrec
2019-05-21;680200.6;56.82;0.05;0.44;0.22;2.41;60.69;0.74;Martes;72.18;72.15;72.52;71.63;23.157745;10.363347;16.933905;16.629251;0.34404588
2019-05-22;693953.6;57.92;0.0;0.47;0.36;2.39;61.87;0.74;Miércoles;70.99;71.91;72.04;70.42;25.482134;10.245644;17.883734;15.271417;0.0
2019-05-23;694148.56;57.04;-0.04;0.58;0.26;2.39;60.97;0.74;Jueves;67.76;70.86;70.97;67.02;26.145388;11.952076;19.215643;17.580837;0.12561353
2019-05-24;704972.25;49.16;-0.03;0.79;0.12;2.34;53.1;0.72;Viernes;68.69;67.99;69.3;67.33;21.099854;12.836732;17.006622;19.818062;3.73083
2019-05-25;674503.06;42.44;0.02;1.48;0.47;1.6;46.69;0.67;Sábado;68.69;67.99;69.3;67.33;22.654503;11.500596;17.17357;18.676714;0.34812734
2019-05-26;632653.3;40.54;0.02;1.82;0.67;1.6;45.29;0.65;Domingo;68.69;67.99;69.3;67.33;24.339006;10.857084;17.686327;18.025019;0.06776937
2019-05-27;698076.56;50.78;-0.1;1.54;0.34;2.37;55.64;0.71;Lunes;70.11;69.15;70.23;68.53;25.338963;11.809108;18.62164;18.791014;0.23484021
2019-05-28;734609.2;47.48;0.02;1.61;0.34;2.28;52.43;0.7;Martes;70.11;69.99;70.59;69.58;23.949932;12.538351;18.36935;20.990108;0.10427381
2019-05-29;739793.5;47.96;0.0;1.5;0.24;2.26;52.65;0.69;Miércoles;69.45;70.1;70.1;68.08;24.568836;11.21093;17.867964;20.33408;0.11216257
2019-05-30;703238.2;52.95;0.06;1.35;0.24;2.37;57.69;0.73;Jueves;66.87;69.68;69.96;66.31;26.963835;10.965854;19.101793;17.765945;0.0
2019-05-31;697059.8;55.5;0.08;0.92;0.27;2.39;59.9;0.73;Viernes;64.49;66.24;66.28;64.37;28.848894;12.7069435;20.779661;17.067646;0.0
2019-06-01;643330.7;53.14;-0.04;1.06;0.36;1.72;56.95;0.72;Sábado;64.49;66.24;66.28;64.37;29.64062;13.324198;21.633947;16.81742;0.0
2019-06-02;636916.2;47.86;-0.03;1.3;0.32;1.64;51.76;0.67;Domingo;64.49;66.24;66.28;64.37;29.668253;13.753178;21.852364;17.473856;0.0
2019-06-03;696506.0;53.69;0.01;0.86;0.22;2.54;58.05;0.74;Lunes;61.28;61.64;62.84;60.55;28.996468;14.758551;21.794495;19.456663;0.15941012
2019-06-04;735756.8;49.29;-0.02;1.23;0.13;2.41;53.77;0.71;Martes;61.97;61.0;62.12;60.21;26.957354;13.70531;20.35187;22.41346;0.51242656
2019-06-05;734804.0;45.31;-0.02;1.12;0.18;2.33;49.62;0.7;Miércoles;60.63;61.58;62.27;59.45;22.14604;12.15654;17.11806;24.250463;2.162457
2019-06-06;718882.9;43.3;0.01;1.16;0.33;2.37;47.89;0.71;Jueves;61.67;60.4;62.43;60.22;23.01128;9.697761;16.537237;24.954336;1.4726548
2019-06-07;738416.3;41.88;0.13;0.94;0.38;2.29;46.31;0.68;Viernes;63.29;62.4;63.59;61.77;23.180798;11.436122;17.467428;23.513546;0.7585669
2019-06-08;664010.2;46.32;-0.43;1.11;0.29;1.62;49.6;0.69;Sábado;63.29;62.4;63.59;61.77;24.725151;10.243893;17.592665;19.606216;0.0007282023
2019-06-09;615243.25;43.48;0.0;1.75;0.3;1.65;47.86;0.68;Domingo;63.29;62.4;63.59;61.77;25.155075;13.48683;19.332895;19.473862;0.1034017
2019-06-10;684770.0;45.0;-0.01;1.23;0.17;2.43;49.53;0.71;Lunes;62.29;63.58;64.1;62.05;24.472927;12.134427;18.328861;20.179472;0.108793624
2019-06-11;701513.44;45.51;0.0;0.96;0.25;2.43;49.88;0.72;Martes;62.29;62.3;62.87;62.01;20.939144;11.423874;16.241713;21.513765;4.129876
2019-06-12;702376.9;48.44;0.01;0.82;0.31;2.42;52.73;0.73;Miércoles;59.97;61.79;61.85;59.57;22.769264;9.219322;16.06993;18.612349;0.017603517
2019-06-13;699994.1;46.65;0.0;1.06;0.25;2.44;51.12;0.73;Jueves;61.31;59.94;62.64;59.78;24.229464;11.309407;17.850994;19.451515;0.0024826573
2019-06-14;697412.06;46.25;0.09;1.07;0.32;2.43;50.89;0.73;Viernes;62.01;61.25;62.57;60.74;24.060053;12.733006;18.410433;21.580038;0.116773464
2019-06-15;642682.0;45.74;0.01;1.31;0.33;1.68;49.77;0.71;Sábado;62.01;61.25;62.57;60.74;25.425783;12.003015;18.742577;17.11001;0.0043039587
2019-06-16;599266.8;46.81;-0.01;1.19;0.31;1.69;50.7;0.71;Domingo;62.01;61.25;62.57;60.74;26.5753;11.685857;19.30402;16.725561;0.0
2019-06-17;695512.94;49.24;0.06;0.86;0.34;3.51;54.75;0.73;Lunes;60.94;62.07;62.37;60.74;28.635616;12.871608;20.751247;17.694208;0.0
2019-06-18;721839.56;46.43;-0.04;0.81;0.25;3.43;51.61;0.72;Martes;62.14;60.93;62.84;60.25;28.110897;14.502567;21.22391;22.306808;0.54051846
2019-06-19;717333.1;47.29;0.0;0.8;0.24;3.47;52.54;0.73;Miércoles;61.82;62.4;62.55;61.4;27.142698;15.036736;20.99643;17.813686;0.1628239
2019-06-20;712644.9;46.71;-0.02;1.04;0.17;3.45;52.09;0.73;Jueves;64.45;62.45;64.82;62.4;25.996384;15.363125;20.73229;19.870623;0.6165071
2019-06-21;715637.6;46.92;-0.02;0.68;0.26;3.42;51.99;0.72;Viernes;65.2;64.86;65.76;64.0;26.276659;14.708753;20.516994;16.807652;0.8065785
2019-06-22;674417.44;46.22;-0.01;0.83;0.13;1.68;49.54;0.7;Sábado;65.2;64.86;65.76;64.0;28.854536;13.988526;21.548273;18.11097;0.0
2019-06-23;644843.06;42.69;-0.02;1.07;0.35;1.67;46.45;0.68;Domingo;65.2;64.86;65.76;64.0;29.826448;15.978196;22.719439;18.108065;0.47224653
2019-06-24;682908.6;48.65;-0.01;0.81;0.14;3.39;53.69;0.71;Lunes;64.86;65.5;65.79;64.08;28.668922;16.887926;22.789598;18.350212;0.6459607
2019-06-25;744620.2;49.99;0.01;0.67;0.35;3.5;55.24;0.72;Martes;65.05;64.89;65.98;64.17;30.440304;16.203701;23.287928;17.218666;0.06547302
2019-06-26;782354.6;47.38;0.03;0.66;0.43;3.44;52.67;0.72;Miércoles;66.49;65.8;66.85;65.6;31.946436;18.526138;25.105665;20.243603;0.12964241
2019-06-27;790613.3;49.54;-0.01;0.58;0.3;3.49;54.63;0.72;Jueves;66.55;66.05;66.82;65.63;33.54586;18.748491;26.101694;20.630842;0.0
2019-06-28;782637.2;52.0;0.01;0.51;0.31;3.59;57.17;0.74;Viernes;66.55;66.51;66.84;66.08;35.57738;18.243793;26.870907;17.794102;0.0
2019-06-29;714931.2;49.31;-0.03;0.63;0.46;1.95;53.06;0.74;Sábado;66.55;66.51;66.84;66.08;35.337486;18.940817;27.0377;16.954134;0.0
2019-06-30;674306.9;46.78;-0.05;0.94;0.61;1.94;50.95;0.73;Domingo;66.55;66.51;66.84;66.08;32.890877;19.045923;25.867252;17.386482;0.0
2019-07-01;778988.2;48.71;0.01;0.68;0.47;3.58;54.12;0.67;Lunes;65.06;65.05;66.75;64.22;30.862324;18.616611;24.697832;19.66592;0.107468314
2019-07-02;793456.56;49.25;0.01;0.57;0.34;3.52;54.36;0.66;Martes;62.4;64.8;65.51;62.22;30.211582;18.072832;24.133448;17.394941;0.042011105
2019-07-03;780807.3;51.34;0.03;0.55;0.44;3.56;56.59;0.67;Miércoles;63.82;62.9;64.01;62.09;30.899569;17.903156;24.554476;18.973253;0.22199152
2019-07-04;780466.5;53.32;0.03;0.81;0.21;3.55;58.59;0.67;Jueves;63.3;63.88;64.07;62.95;30.716599;18.245886;24.394968;18.305586;0.20267974
2019-07-05;780731.7;56.09;0.02;0.68;0.31;3.55;61.31;0.67;Viernes;64.23;63.27;64.52;62.91;31.34788;17.89504;24.569384;17.766663;0.065452926
2019-07-06;704521.2;51.66;-0.01;0.52;0.34;1.89;55.07;0.67;Sábado;64.23;63.27;64.52;62.91;32.203995;17.872524;24.904978;20.380177;0.040120147
2019-07-07;672856.44;49.71;-0.05;0.74;0.31;1.87;53.24;0.65;Domingo;64.23;63.27;64.52;62.91;31.701445;18.646406;25.164476;19.804121;0.23637702
2019-07-08;769961.3;51.72;0.0;0.34;0.22;3.48;56.42;0.65;Lunes;64.11;64.34;65.14;63.79;27.722843;17.846472;22.812298;21.654207;2.4352894
2019-07-09;758223.2;52.71;0.0;0.56;0.19;3.48;57.6;0.66;Martes;64.16;63.81;64.75;63.76;28.19815;16.223347;22.30168;19.632513;1.2636976
2019-07-10;759212.56;51.91;0.0;0.58;0.13;3.53;56.82;0.67;Miércoles;67.01;64.78;67.12;64.63;31.184517;15.721574;23.537195;16.048088;0.0
2019-07-11;785019.4;54.31;0.02;0.53;0.37;3.57;59.48;0.67;Jueves;66.52;66.81;67.65;66.43;33.84677;17.298508;25.573172;15.987927;0.0
2019-07-12;789021.9;57.34;0.03;0.51;0.4;3.58;62.53;0.68;Viernes;66.72;66.83;67.29;66.51;34.06015;18.872908;26.473988;16.861288;0.0
2019-07-13;719409.75;51.39;-0.03;0.43;0.27;1.86;54.59;0.66;Sábado;66.72;66.83;67.29;66.51;31.157465;20.020971;25.660048;20.809252;0.5735849
2019-07-14;678618.7;49.04;-0.01;0.72;0.14;1.8;52.32;0.63;Domingo;66.72;66.83;67.29;66.51;29.973038;18.488781;24.182318;19.069824;0.40833053
2019-07-15;774911.3;52.78;-0.02;0.47;0.27;3.56;57.72;0.66;Lunes;66.48;66.87;67.47;66.11;31.296333;18.034796;24.69002;18.173105;0.0
2019-07-16;780328.44;51.92;0.02;0.43;0.32;3.53;56.88;0.67;Martes;64.35;66.31;67.09;63.82;30.922897;17.48005;24.396519;18.729649;0.005998255
2019-07-17;771281.06;53.01;0.0;0.39;0.07;3.55;57.69;0.67;Miércoles;63.66;64.44;65.28;63.22;29.480976;18.319326;23.96132;19.001873;1.359494
2019-07-18;781084.56;54.41;-0.01;0.39;0.03;3.52;59.0;0.67;Jueves;61.93;63.52;64.46;61.29;30.909565;17.195993;24.125471;16.15238;0.0
2019-07-19;787157.3;52.71;0.01;0.39;0.2;3.54;57.51;0.67;Viernes;62.47;62.5;63.37;61.83;32.693165;18.126245;25.509493;18.291147;0.0
2019-07-20;738799.06;50.81;0.02;0.4;0.34;1.86;54.09;0.65;Sábado;62.47;62.5;63.37;61.83;32.841854;19.545824;26.180431;17.977259;0.0
2019-07-21;696268.1;49.68;0.05;0.52;0.26;1.88;53.03;0.64;Domingo;62.47;62.5;63.37;61.83;32.94969;19.889603;26.401611;18.243322;0.040398095
2019-07-22;814787.94;56.26;-0.06;0.32;0.23;3.58;61.0;0.66;Lunes;63.26;63.05;64.03;62.77;34.518627;20.226297;27.378277;18.82547;0.08135826
2019-07-23;837582.3;55.27;-0.03;0.43;0.25;3.52;60.11;0.66;Martes;63.83;63.26;64.46;62.66;34.93433;20.110971;27.447008;22.04763;0.5412392
2019-07-24;840621.5;56.1;0.01;0.31;0.31;3.51;60.9;0.66;Miércoles;63.18;64.13;64.66;62.59;34.542824;19.411125;26.878056;17.725437;0.004575982
2019-07-25;836119.44;54.03;-0.02;0.16;0.16;3.41;58.37;0.64;Jueves;63.39;63.21;64.23;63.01;33.103184;19.832935;26.442602;19.629257;0.44849542
2019-07-26;799809.8;52.65;-0.03;0.37;0.22;3.43;57.27;0.65;Viernes;63.46;63.28;63.96;63.01;29.36718;18.981668;24.26361;20.400723;1.4307047
2019-07-27;736010.3;45.89;-0.02;0.82;0.29;1.72;49.31;0.61;Sábado;63.46;63.28;63.96;63.01;26.472126;17.117142;21.917898;23.07545;3.6426265
2019-07-28;669434.3;45.76;-0.01;0.97;0.24;1.73;49.29;0.61;Domingo;63.46;63.28;63.96;63.01;28.66822;15.556605;22.063799;18.00507;0.10142971
2019-07-29;752354.2;48.41;-0.01;0.46;0.22;3.48;53.2;0.65;Lunes;63.71;63.32;63.9;62.92;30.286505;15.922623;23.27137;19.709692;0.14731225
2019-07-30;750705.7;48.56;-0.01;0.39;0.28;3.48;53.37;0.66;Martes;64.72;63.91;65.14;63.9;29.331156;16.415274;22.940607;17.966467;0.0143758105
2019-07-31;778948.4;47.56;-0.02;0.47;0.28;3.31;52.24;0.63;Miércoles;65.17;64.95;65.42;64.95;29.610027;17.09049;23.398935;19.930445;0.0
2019-08-01;784036.6;48.54;-0.01;0.42;0.3;2.0;51.94;0.69;Jueves;60.5;64.09;64.54;60.02;31.090712;18.26903;24.645388;18.234928;0.7567975
2019-08-02;760375.56;49.15;0.05;0.53;0.31;2.06;52.81;0.71;Viernes;61.89;61.16;62.95;60.98;32.065002;17.516426;24.821312;16.772856;0.0064753434
2019-08-03;694368.6;47.48;-0.02;0.49;0.32;1.88;50.84;0.69;Sábado;61.89;61.16;62.95;60.98;32.538853;17.924192;25.15142;17.500725;0.0
2019-08-04;659329.2;46.49;-0.02;0.61;0.31;1.88;49.95;0.68;Domingo;61.89;61.16;62.95;60.98;32.37537;18.504997;25.60345;17.088001;0.0
2019-08-05;740549.56;50.45;0.01;0.75;0.24;2.17;54.34;0.71;Lunes;59.81;61.46;61.56;59.66;32.764687;18.330673;25.560232;17.150988;0.0
2019-08-06;764782.56;50.06;0.05;0.67;0.22;2.12;53.84;0.71;Martes;58.94;59.56;60.56;58.55;32.876465;18.668224;25.78029;17.368576;0.058776964
2019-08-07;760223.4;49.75;0.07;0.7;0.19;2.1;53.51;0.71;Miércoles;56.23;58.68;59.23;55.88;30.382513;19.898806;25.117407;17.833975;0.59103453
2019-08-08;778776.06;47.89;-0.02;0.58;0.08;2.11;51.33;0.7;Jueves;57.38;57.48;58.01;56.77;33.27978;19.174986;26.18334;19.882757;1.0350337
2019-08-09;794214.75;44.2;-0.02;0.74;0.28;2.07;47.95;0.69;Viernes;58.53;57.74;59.1;57.11;32.742653;19.377811;25.914421;22.561956;0.2615514
2019-08-10;699847.9;46.29;-0.02;0.67;0.21;1.94;49.79;0.7;Sábado;58.53;57.74;59.1;57.11;31.182096;18.849293;25.025475;18.584173;0.02303773
2019-08-11;654454.5;42.56;-0.07;0.88;0.15;1.88;46.07;0.68;Domingo;58.53;57.74;59.1;57.11;29.28349;18.164684;23.81611;19.835442;0.99354136
2019-08-12;725520.75;44.01;-0.03;1.14;0.29;1.99;48.08;0.67;Lunes;58.57;58.3;58.88;57.88;27.862368;16.078655;21.976215;19.315077;1.503626
2019-08-13;723305.2;43.36;0.02;0.77;0.26;1.95;47.04;0.67;Martes;61.3;58.47;61.5;58.0;28.422272;15.4952;22.075396;17.70717;0.0
2019-08-14;710975.8;45.92;-0.01;0.62;0.26;2.03;49.53;0.7;Miércoles;59.48;61.07;61.08;58.21;31.02376;15.497892;23.459919;16.048952;0.0
2019-08-15;667321.06;40.92;-0.06;0.83;0.13;1.82;44.31;0.68;Jueves;58.23;59.07;59.42;57.67;31.530067;17.69412;24.764153;17.028378;0.12521915
2019-08-16;698962.7;44.54;0.02;0.68;0.15;2.09;48.18;0.7;Viernes;58.64;58.41;59.5;58.28;32.317223;17.962847;25.15903;17.38412;0.0
2019-08-17;695404.0;41.84;-0.03;0.64;0.25;1.89;45.26;0.68;Sábado;58.64;58.41;59.5;58.28;33.53582;18.134418;25.935404;17.938519;0.0012767622
2019-08-18;658673.7;39.02;0.0;1.0;0.45;1.9;43.03;0.67;Domingo;58.64;58.41;59.5;58.28;32.12374;18.419117;25.226055;19.693851;1.0676211
2019-08-19;740803.9;42.02;0.04;0.81;0.33;2.06;45.96;0.69;Lunes;59.74;58.72;59.92;58.64;29.313307;18.12255;23.79893;18.681519;0.18433717
2019-08-20;746495.25;40.51;0.01;0.87;0.17;1.97;44.23;0.69;Martes;60.03;59.68;60.32;58.95;28.040457;17.78104;22.916502;19.294714;1.3687063
2019-08-21;750824.1;41.62;-0.01;0.83;0.09;1.93;45.14;0.68;Miércoles;60.3;60.11;61.41;60.07;28.903948;17.252462;23.28504;18.83144;2.532011
2019-08-22;752384.75;41.52;-0.01;0.73;0.15;1.95;45.02;0.68;Jueves;59.92;60.43;60.89;59.47;30.488295;16.883192;23.848976;16.920097;0.0
2019-08-23;739915.3;41.77;-0.02;0.73;0.21;1.98;45.36;0.69;Viernes;59.34;60.11;60.29;58.3;31.842663;16.798138;24.373732;15.939981;0.0
2019-08-24;694420.44;42.11;-0.02;0.68;0.26;1.8;45.5;0.67;Sábado;59.34;60.11;60.29;58.3;31.70721;17.07248;24.392134;16.096415;0.0
2019-08-25;666063.3;39.29;-0.01;0.78;0.16;1.78;42.65;0.65;Domingo;59.34;60.11;60.29;58.3;30.53851;18.22577;24.52795;18.714247;0.32401073
2019-08-26;758066.6;43.63;0.1;0.73;0.29;1.94;47.38;0.68;Lunes;58.7;58.35;60.17;58.24;28.633411;17.568274;23.103546;21.285347;3.879793
2019-08-27;754344.1;50.35;0.03;0.45;0.33;1.89;53.73;0.68;Martes;59.51;58.8;60.17;58.51;27.249758;16.684277;22.032114;16.867786;1.9061974
2019-08-28;749723.7;51.31;0.03;0.47;0.25;1.95;54.69;0.69;Miércoles;60.49;60.04;61.0;59.8;30.153086;16.80302;23.524246;13.973417;0.0
2019-08-29;760043.56;50.2;0.05;0.49;0.31;1.98;53.74;0.7;Jueves;61.08;60.48;61.19;59.98;31.343958;18.18656;24.805487;15.9583;0.002575752
2019-08-30;769456.5;49.48;-0.01;0.58;0.37;1.99;53.1;0.7;Viernes;60.43;60.98;61.17;60.25;32.13753;18.247675;25.22635;17.975763;0.07572334
2019-08-31;699155.06;43.79;-0.01;0.94;0.18;1.84;47.44;0.69;Sábado;60.43;60.98;61.17;60.25;31.523851;17.863947;24.647821;16.315495;0.06445004
2019-09-01;681555.0;39.3;-0.04;0.88;0.22;1.79;42.85;0.7;Domingo;60.43;60.98;61.17;60.25;30.287598;17.874271;24.074059;17.486353;0.5896539
2019-09-02;799903.8;39.7;-0.02;0.62;0.2;2.41;43.61;0.71;Lunes;58.66;58.8;59.26;58.1;28.911465;17.770548;23.447023;19.02253;1.6339365
2019-09-03;793135.7;44.08;0.0;0.61;0.22;2.47;48.11;0.74;Martes;58.26;58.54;58.87;57.23;30.513248;16.422956;23.63704;16.287437;0.0
2019-09-04;797895.1;43.38;0.0;0.43;0.18;2.47;47.2;0.74;Miércoles;60.7;58.17;60.96;58.13;30.262197;16.461472;23.489841;17.619946;0.010461252
2019-09-05;785532.44;37.66;0.02;0.88;0.35;2.43;42.06;0.73;Jueves;60.95;60.49;62.4;60.25;27.259693;16.657932;22.144867;19.965788;0.37549636
2019-09-06;790631.56;36.7;-0.05;0.97;0.16;2.32;40.81;0.7;Viernes;61.54;60.81;61.88;59.4;26.593466;14.504551;20.502617;18.427277;0.07045559
2019-09-07;704966.5;33.02;0.03;0.98;0.58;1.65;36.97;0.7;Sábado;61.54;60.81;61.88;59.4;26.805706;14.675941;20.876005;18.791315;0.059907172
2019-09-08;654657.25;34.66;0.02;0.92;0.46;1.66;38.42;0.7;Domingo;61.54;60.81;61.88;59.4;26.877964;14.8995075;21.07141;17.26671;0.24532098
2019-09-09;730130.6;43.53;-0.02;0.41;0.29;2.42;47.37;0.73;Lunes;62.59;61.6;63.0;61.57;27.333588;14.289611;20.960741;20.03855;0.21463487
2019-09-10;766618.7;34.46;0.01;0.79;0.37;2.27;38.6;0.7;Martes;62.38;62.82;63.78;62.17;22.541843;13.806442;18.168163;24.501574;5.833714
2019-09-11;745617.9;34.51;-0.05;0.96;0.46;2.21;38.77;0.69;Miércoles;60.81;62.88;63.27;60.52;24.33886;13.205466;18.81867;24.212332;2.5640275
2019-09-12;736156.1;38.81;0.0;0.49;0.13;2.33;42.48;0.72;Jueves;60.38;61.16;61.39;58.92;26.151403;13.850859;20.131397;21.686686;8.866851
2019-09-13;728343.8;39.34;-0.03;0.48;0.18;2.31;42.99;0.71;Viernes;60.22;60.45;60.81;59.6;25.051529;14.984203;20.048134;22.288378;6.462512
2019-09-14;653586.94;37.45;-0.02;0.78;0.24;1.67;40.83;0.71;Sábado;60.22;60.45;60.81;59.6;25.34875;15.885072;20.647923;20.089092;4.6817994
2019-09-15;627089.0;38.34;-0.04;0.74;0.28;1.67;41.69;0.7;Domingo;60.22;60.45;60.81;59.6;26.27356;16.844805;21.677893;16.830893;2.7206368
2019-09-16;729161.1;48.55;0.0;0.56;0.25;2.41;52.5;0.72;Lunes;69.02;66.45;71.95;64.75;27.077017;16.81371;21.94821;14.078606;0.33925676
2019-09-17;731620.06;50.42;0.0;0.56;0.19;2.44;54.34;0.74;Martes;64.55;68.15;69.26;63.55;28.352877;16.450647;22.447392;16.9584;0.46897852
2019-09-18;730476.9;50.39;0.02;0.54;0.17;2.45;54.32;0.75;Miércoles;63.6;64.23;64.99;63.04;27.781212;15.988244;21.929193;14.436578;0.41105303
2019-09-19;735075.8;50.82;0.01;0.58;0.2;2.44;54.8;0.74;Jueves;64.4;63.51;65.57;63.46;27.401833;15.548419;21.547338;13.847553;0.024589024
2019-09-20;740639.94;48.53;-0.03;0.58;0.18;2.38;52.37;0.73;Viernes;64.28;65.0;65.28;64.05;25.614473;16.261236;21.137583;18.639423;1.0095003
2019-09-21;655680.9;39.94;0.03;0.82;0.3;1.7;43.53;0.73;Sábado;64.28;65.0;65.28;64.05;23.564667;16.889977;20.238071;16.576923;2.5915942
2019-09-22;648535.75;37.83;-0.02;1.26;0.16;1.6;41.51;0.68;Domingo;64.28;65.0;65.28;64.05;24.626806;15.545841;20.155561;19.152199;1.6328528
2019-09-23;725027.75;45.98;0.02;0.62;0.2;2.35;49.89;0.71;Lunes;64.77;65.23;65.5;63.53;24.711802;12.952684;19.00734;14.980607;0.16927774
2019-09-24;754296.06;43.48;-0.01;0.68;0.25;2.3;47.41;0.7;Martes;63.1;64.4;64.6;62.3;27.611593;13.556126;20.77236;19.09718;0.82513803
2019-09-25;743479.0;44.52;-0.01;0.52;0.12;2.36;48.24;0.73;Miércoles;62.39;62.44;62.81;61.23;25.441603;14.927854;20.34225;16.559757;0.024639344
2019-09-26;724356.7;48.54;0.01;0.49;0.15;2.43;52.37;0.75;Jueves;62.74;62.58;62.92;61.45;27.115559;13.692894;20.67173;14.147046;0.0
2019-09-27;716470.75;48.58;-0.01;0.71;0.13;2.44;52.6;0.75;Viernes;61.91;62.48;62.75;60.76;27.664278;14.02354;20.968418;14.443848;0.20874585
2019-09-28;646971.8;45.58;0.01;0.8;0.31;1.72;49.15;0.74;Sábado;61.91;62.48;62.75;60.76;27.141323;13.930839;20.59133;13.369648;0.0008275524
2019-09-29;625696.0;42.31;-0.01;1.41;0.27;1.67;46.35;0.7;Domingo;61.91;62.48;62.75;60.76;28.867117;13.654404;21.43482;15.361594;0.44993332
2019-09-30;706526.9;49.63;0.04;0.64;0.24;2.48;53.76;0.74;Lunes;60.78;62.24;62.24;60.73;28.366901;14.187807;21.31123;13.792635;0.1011919
2019-10-01;737976.5;47.38;-0.02;0.62;0.31;2.38;51.39;0.74;Martes;58.89;59.38;60.1;58.41;27.039373;14.419942;20.996801;19.393387;0.050257284
2019-10-02;749737.94;43.77;0.01;0.58;0.11;2.3;47.5;0.72;Miércoles;57.69;59.25;59.5;57.22;24.451675;13.883689;19.181767;19.217316;0.43846303
2019-10-03;720447.5;48.28;0.0;0.58;0.26;2.35;52.21;0.74;Jueves;57.71;57.54;57.99;56.15;25.578796;11.224124;18.544697;15.412655;0.09136661
2019-10-04;692880.75;52.87;-0.01;0.45;0.22;2.43;56.72;0.76;Viernes;58.37;57.69;58.96;57.67;26.00499;12.089828;19.255062;13.723804;0.195786
2019-10-05;637155.06;49.05;-0.02;0.83;0.22;1.74;52.57;0.74;Sábado;58.37;57.69;58.96;57.67;25.612686;12.751924;19.34675;14.349052;0.012726322
2019-10-06;593547.75;45.25;0.03;1.29;0.34;1.75;49.39;0.74;Domingo;58.37;57.69;58.96;57.67;25.464808;12.979549;19.427637;14.700189;0.10605436
2019-10-07;712862.4;50.89;0.02;0.47;0.33;2.37;54.8;0.73;Lunes;58.35;58.02;59.68;58.02;27.117388;13.014769;20.196978;15.24483;0.0
2019-10-08;699847.06;54.36;-0.02;0.5;0.46;2.47;58.53;0.77;Martes;58.24;58.47;58.92;57.38;27.196772;13.334976;20.496157;15.543245;0.3644746
2019-10-09;692754.0;48.26;-0.01;1.31;0.23;2.44;53.0;0.77;Miércoles;58.32;58.02;59.35;57.91;25.563854;13.647822;19.782316;14.882965;0.062489536
2019-10-10;712702.0;47.4;0.01;0.72;0.25;2.4;51.53;0.75;Jueves;59.1;58.04;59.6;57.8;24.652876;13.518129;19.23783;15.067805;0.0
2019-10-11;708993.5;48.51;-0.02;0.79;0.25;2.39;52.66;0.75;Viernes;60.51;59.53;60.69;59.21;25.97266;14.118982;20.158619;15.685888;0.0
2019-10-12;656126.3;39.12;0.03;0.97;0.25;1.65;42.72;0.7;Sábado;60.51;59.53;60.69;59.21;26.236227;16.507116;21.475567;18.658125;0.39717323
2019-10-13;639427.94;38.21;-0.05;0.87;0.24;1.63;41.58;0.68;Domingo;60.51;59.53;60.69;59.21;25.324339;15.378764;20.468594;18.588282;1.5273185
2019-10-14;741867.25;43.0;-0.07;0.85;0.14;2.28;46.9;0.71;Lunes;59.35;60.69;60.73;58.5;21.715006;12.8481455;17.412134;25.237598;4.8260536
2019-10-15;758065.6;43.28;0.0;0.48;0.33;2.19;46.98;0.69;Martes;58.74;59.3;59.68;58.0;19.326277;9.131275;14.229479;19.31292;0.7449078
2019-10-16;711527.75;43.62;-0.03;0.56;0.26;2.36;47.5;0.74;Miércoles;59.42;58.9;59.75;58.36;21.41551;8.516391;15.133846;16.787947;2.0901442
2019-10-17;720069.9;47.87;-0.02;0.87;0.3;2.34;52.08;0.73;Jueves;59.91;58.99;60.04;58.69;21.915102;9.891576;15.9351845;16.001045;1.1275121
2019-10-18;695460.5;46.5;-0.02;0.41;0.33;2.37;50.34;0.75;Viernes;59.42;59.78;60.29;59.01;22.02955;12.395844;17.223724;15.856925;1.117401
2019-10-19;636293.6;43.4;-0.06;1.1;0.33;1.74;47.25;0.74;Sábado;59.42;59.78;60.29;59.01;21.015;11.814742;16.331366;20.112106;6.852942
2019-10-20;619232.7;41.77;-0.02;1.5;0.33;1.68;45.96;0.7;Domingo;59.42;59.78;60.29;59.01;16.995287;10.131658;13.57324;20.047071;5.323234
2019-10-21;694346.1;54.45;-0.05;0.99;0.37;2.42;58.93;0.74;Lunes;58.96;59.23;59.55;58.26;16.903728;7.0479765;12.066619;11.524019;0.2378237
2019-10-22;740847.2;49.62;-0.05;1.36;0.37;2.36;54.4;0.73;Martes;59.7;59.05;60.26;58.75;14.930924;8.127159;11.58389;19.547592;14.160531
2019-10-23;744730.06;46.47;0.02;1.48;0.24;2.36;51.3;0.73;Miércoles;61.17;59.48;61.3;58.85;15.360484;8.877412;12.213038;19.647598;10.313472
2019-10-24;747688.8;45.81;-0.01;1.16;0.39;2.33;50.4;0.72;Jueves;61.67;60.99;61.9;60.64;17.769981;8.365691;13.113184;17.756214;2.1406765
2019-10-25;716774.3;49.02;-0.04;1.5;0.29;2.38;53.89;0.75;Viernes;62.02;61.5;62.11;60.93;22.08428;8.785177;15.5113;13.301272;0.0
